uid,bid,click,buy,fav,cart,diff_day,normalization
4102750,28924,1,0,0,0,17,0.007194244604316547
4102750,5093,1,0,0,0,22,0.007194244604316547
4102750,19021,5,0,0,0,8,0.03597122302158273
4102750,4825,2,0,0,0,2,0.014388489208633094
4102750,4109,1,0,0,0,1,0.007194244604316547
4102750,4919,2,0,0,0,2,0.014388489208633094
4102750,3482,1,0,0,0,3,0.007194244604316547
4102750,3874,1,0,0,0,26,0.007194244604316547
4102750,17682,1,0,0,0,2,0.007194244604316547
4102750,1752,1,0,0,0,28,0.007194244604316547
4102750,26894,1,0,0,0,10,0.007194244604316547
4922750,15138,1,0,0,0,18,0.007194244604316547
4922750,11080,1,0,0,0,14,0.007194244604316547
4922750,7868,1,0,0,0,14,0.007194244604316547
4922750,2286,1,0,0,0,25,0.007194244604316547
4922750,28839,1,0,0,0,9,0.007194244604316547
4922750,22393,1,0,0,0,19,0.007194244604316547
4922750,20701,1,1,0,0,25,0.014388489208633094
4922750,15934,1,0,0,0,14,0.007194244604316547
5027500,11679,1,0,0,0,29,0.007194244604316547
5027500,12371,1,0,0,0,30,0.007194244604316547
5027500,25372,1,0,0,0,29,0.007194244604316547
5027500,23070,1,0,0,0,26,0.007194244604316547
5027500,28357,2,0,0,0,29,0.014388489208633094
5027500,15197,2,0,0,0,23,0.014388489208633094
5027500,7552,1,0,0,0,30,0.007194244604316547
5027500,16956,2,0,0,0,3,0.014388489208633094
5769750,10948,1,0,0,0,11,0.007194244604316547
5769750,21869,4,0,0,0,18,0.02877697841726619
5769750,9072,1,0,0,0,2,0.007194244604316547
5769750,28177,1,0,0,0,17,0.007194244604316547
5769750,29231,1,0,0,0,12,0.007194244604316547
5769750,28885,1,0,0,0,2,0.007194244604316547
5769750,22556,1,0,0,0,11,0.007194244604316547
5769750,18731,4,1,0,0,7,0.03597122302158273
5769750,10622,1,0,0,0,29,0.007194244604316547
5769750,27786,2,0,0,0,3,0.014388489208633094
5769750,25309,1,0,0,0,3,0.007194244604316547
5769750,7409,3,0,0,0,11,0.02158273381294964
5769750,22638,1,0,0,0,17,0.007194244604316547
5769750,21372,1,0,0,0,11,0.007194244604316547
5769750,28815,2,0,0,0,23,0.014388489208633094
5769750,4497,1,0,0,0,23,0.007194244604316547
5769750,28730,2,0,0,0,7,0.014388489208633094
5769750,15315,2,0,0,0,8,0.014388489208633094
5769750,7235,1,0,0,0,30,0.007194244604316547
5769750,2394,1,0,0,0,3,0.007194244604316547
5769750,8419,1,0,0,0,11,0.007194244604316547
5769750,11926,1,0,1,0,8,0.007194244604316547
5769750,21110,1,0,0,0,2,0.007194244604316547
5769750,18202,2,0,0,0,23,0.014388489208633094
5769750,878,1,0,0,0,21,0.007194244604316547
5769750,6352,6,0,0,0,11,0.04316546762589928
5769750,6635,1,0,0,0,4,0.007194244604316547
5769750,6104,1,0,0,0,28,0.007194244604316547
5769750,3228,1,0,0,0,29,0.007194244604316547
5847500,13962,1,0,0,0,22,0.007194244604316547
5847500,28435,1,0,0,0,29,0.007194244604316547
5847500,2257,1,0,0,0,3,0.007194244604316547
5847500,21973,1,0,0,0,4,0.007194244604316547
5847500,22406,2,0,0,0,17,0.014388489208633094
5847500,21838,3,0,0,0,4,0.02158273381294964
5847500,16624,1,0,0,0,17,0.007194244604316547
5847500,20831,1,0,0,0,22,0.007194244604316547
5847500,11807,1,0,0,0,17,0.007194244604316547
5847500,27908,1,0,0,0,22,0.007194244604316547
5847500,4601,1,0,0,0,22,0.007194244604316547
5847500,28504,1,0,0,0,22,0.007194244604316547
5847500,17995,5,0,0,0,8,0.03597122302158273
5847500,8978,2,0,0,0,8,0.014388489208633094
5847500,5539,1,0,0,0,4,0.007194244604316547
5847500,19973,1,0,0,0,16,0.007194244604316547
6619500,25086,1,0,0,0,1,0.007194244604316547
6619500,24805,1,0,0,0,4,0.007194244604316547
6619500,12078,1,0,0,0,8,0.007194244604316547
6619500,26722,1,0,0,0,14,0.007194244604316547
6619500,13853,1,0,0,0,18,0.007194244604316547
6619500,14863,1,0,0,0,15,0.007194244604316547
6619500,11604,2,0,0,0,2,0.014388489208633094
6619500,9472,1,0,0,0,20,0.007194244604316547
6619500,3627,8,1,0,0,3,0.06474820143884892
6619500,16550,1,0,0,0,22,0.007194244604316547
6619500,4479,4,0,0,0,3,0.02877697841726619
6619500,25488,1,0,0,0,2,0.007194244604316547
6619500,5324,1,0,0,0,7,0.007194244604316547
6619500,26114,1,0,0,0,17,0.007194244604316547
6619500,11767,1,0,0,0,4,0.007194244604316547
7927750,16463,2,0,0,0,28,0.014388489208633094
7927750,15921,1,0,0,0,25,0.007194244604316547
7927750,20516,1,0,0,0,22,0.007194244604316547
7927750,20411,4,0,0,0,1,0.02877697841726619
7927750,15065,4,0,0,0,1,0.02877697841726619
7927750,569,2,0,0,0,29,0.014388489208633094
7927750,22314,1,0,0,0,26,0.007194244604316547
7927750,5661,1,0,0,0,18,0.007194244604316547
7927750,26288,5,1,0,0,10,0.04316546762589928
7927750,6447,2,0,0,0,9,0.014388489208633094
7927750,22706,1,0,0,0,16,0.007194244604316547
7927750,8313,1,0,0,0,11,0.007194244604316547
7927750,18624,32,0,0,0,9,0.2302158273381295
7927750,20444,1,0,0,0,20,0.007194244604316547
7927750,19021,1,0,0,0,24,0.007194244604316547
7927750,3032,3,1,0,0,20,0.02877697841726619
7927750,7868,2,0,0,0,12,0.014388489208633094
7927750,26228,1,0,0,0,27,0.007194244604316547
7927750,16754,1,0,0,0,9,0.007194244604316547
7927750,8483,1,0,0,0,30,0.007194244604316547
7927750,12836,1,0,0,0,26,0.007194244604316547
7927750,7105,1,0,0,0,21,0.007194244604316547
7927750,20701,2,0,0,0,7,0.014388489208633094
7927750,28441,1,0,0,0,23,0.007194244604316547
7927750,24542,1,0,0,0,24,0.007194244604316547
7927750,949,3,0,0,0,12,0.02158273381294964
7927750,5529,1,0,0,0,29,0.007194244604316547
7927750,15661,1,0,0,0,10,0.007194244604316547
7927750,12754,2,0,0,0,7,0.014388489208633094
7927750,10893,2,0,0,0,9,0.014388489208633094
7927750,9620,1,0,0,0,18,0.007194244604316547
7927750,12674,2,1,0,0,12,0.02158273381294964
7927750,3658,3,0,0,0,11,0.02158273381294964
7927750,6868,1,0,0,0,15,0.007194244604316547
7927750,20279,7,1,0,0,18,0.05755395683453238
7927750,26341,12,1,0,0,22,0.09352517985611511
7927750,6448,2,0,0,0,30,0.014388489208633094
7927750,1290,1,0,0,0,18,0.007194244604316547
7927750,15138,1,0,0,0,30,0.007194244604316547
7927750,1403,1,0,0,0,9,0.007194244604316547
7927750,9549,7,0,0,0,27,0.050359712230215826
7927750,27290,1,0,0,0,10,0.007194244604316547
7927750,14020,1,0,0,0,25,0.007194244604316547
7927750,5712,1,0,0,0,28,0.007194244604316547
7927750,1064,1,0,0,0,12,0.007194244604316547
7927750,21862,1,0,0,0,20,0.007194244604316547
7927750,22204,1,0,0,0,15,0.007194244604316547
7927750,27638,1,0,0,0,9,0.007194244604316547
7927750,3937,2,0,0,0,29,0.014388489208633094
7927750,11078,2,0,0,0,7,0.014388489208633094
7927750,25910,1,0,0,0,11,0.007194244604316547
8129250,18097,0,2,0,0,8,0.014388489208633094
8129250,25090,1,0,0,0,2,0.007194244604316547
8129250,20145,1,0,0,0,26,0.007194244604316547
8129250,16648,2,0,0,0,1,0.014388489208633094
8129250,19903,1,0,0,0,26,0.007194244604316547
8129250,12713,2,0,0,0,1,0.014388489208633094
8129250,25260,6,0,0,0,3,0.04316546762589928
8129250,4412,1,0,0,0,1,0.007194244604316547
8129250,7868,18,2,0,0,3,0.14388489208633093
8129250,18805,4,0,0,0,2,0.02877697841726619
8129250,29062,1,0,0,0,7,0.007194244604316547
8129250,20180,1,0,0,0,3,0.007194244604316547
8129250,10247,1,0,0,0,3,0.007194244604316547
8129250,6461,1,0,0,0,4,0.007194244604316547
8129250,11196,1,0,0,0,3,0.007194244604316547
8129250,8689,1,0,0,0,3,0.007194244604316547
8129250,22999,2,1,0,0,1,0.02158273381294964
8129250,25209,1,0,0,0,19,0.007194244604316547
8129250,23260,1,0,0,0,3,0.007194244604316547
8129250,25733,1,1,0,0,28,0.014388489208633094
8129250,26271,1,0,0,0,3,0.007194244604316547
8129250,17520,1,0,0,0,3,0.007194244604316547
8129250,22489,6,0,0,0,1,0.04316546762589928
8129250,9486,2,0,0,0,2,0.014388489208633094
8129250,4980,1,0,0,0,28,0.007194244604316547
8129250,28706,1,0,0,0,7,0.007194244604316547
8129250,3228,1,0,0,0,3,0.007194244604316547
8129250,21659,1,0,0,0,1,0.007194244604316547
8129250,20966,1,0,0,0,2,0.007194244604316547
8129250,28370,1,0,0,0,3,0.007194244604316547
8129250,11578,2,0,0,0,1,0.014388489208633094
10018000,18730,1,0,0,0,16,0.007194244604316547
10018000,13213,1,0,0,0,4,0.007194244604316547
10018000,12447,2,0,0,0,19,0.014388489208633094
10018000,13450,1,0,0,0,13,0.007194244604316547
10018000,8357,2,0,0,0,24,0.014388489208633094
10018000,13749,1,0,0,0,4,0.007194244604316547
10018000,2655,4,0,0,0,13,0.02877697841726619
10018000,25372,1,0,0,0,13,0.007194244604316547
10063000,16663,1,0,0,0,16,0.007194244604316547
10063000,22393,19,0,0,0,3,0.1366906474820144
10063000,14362,1,0,0,0,16,0.007194244604316547
10063000,21110,8,1,0,0,2,0.06474820143884892
10063000,28828,1,0,0,0,16,0.007194244604316547
10063000,20960,2,0,0,0,28,0.014388489208633094
10063000,10893,8,2,0,0,18,0.07194244604316546
10063000,12758,1,0,0,0,13,0.007194244604316547
10063000,6143,1,0,0,0,17,0.007194244604316547
10063000,20207,18,0,0,0,1,0.12949640287769784
10063000,14930,18,2,0,0,18,0.14388489208633093
10063000,6880,1,0,0,0,16,0.007194244604316547
10063000,8689,4,0,0,0,19,0.02877697841726619
10063000,26860,1,0,0,0,16,0.007194244604316547
10063000,22889,8,1,0,0,2,0.06474820143884892
10063000,17024,1,0,0,0,8,0.007194244604316547
10063000,1481,1,0,0,0,11,0.007194244604316547
10063000,27638,1,0,0,0,19,0.007194244604316547
10063000,2257,7,0,0,0,3,0.050359712230215826
10063000,679,2,0,0,0,16,0.014388489208633094
10257500,17117,2,0,0,0,18,0.014388489208633094
10257500,10106,1,0,0,0,18,0.007194244604316547
10309250,2999,1,0,0,0,19,0.007194244604316547
10309250,22004,1,0,0,0,8,0.007194244604316547
10309250,20579,1,0,0,0,10,0.007194244604316547
10309250,6733,1,0,0,0,16,0.007194244604316547
10309250,18730,1,0,0,0,22,0.007194244604316547
10309250,9340,1,0,0,0,11,0.007194244604316547
10309250,16499,2,0,0,0,2,0.014388489208633094
10309250,16607,1,0,0,0,13,0.007194244604316547
10309250,7995,2,0,0,0,11,0.014388489208633094
10309250,20411,1,0,0,0,8,0.007194244604316547
10309250,28148,3,0,0,0,4,0.02158273381294964
10309250,10702,1,0,0,0,22,0.007194244604316547
10309250,21672,1,0,0,0,19,0.007194244604316547
10309250,19514,2,0,0,0,17,0.014388489208633094
10309250,5848,1,0,0,0,11,0.007194244604316547
10309250,24966,1,0,0,0,19,0.007194244604316547
10309250,23260,1,0,0,0,3,0.007194244604316547
10309250,18024,1,0,0,0,12,0.007194244604316547
10309250,21110,2,0,0,0,15,0.014388489208633094
10309250,8171,4,0,0,0,16,0.02877697841726619
10309250,19814,2,0,0,0,3,0.014388489208633094
10309250,12541,1,0,0,0,26,0.007194244604316547
10309250,12143,1,0,0,0,10,0.007194244604316547
10309250,10282,1,0,0,0,12,0.007194244604316547
10309250,4644,1,0,0,0,14,0.007194244604316547
11111500,6051,1,0,0,0,18,0.007194244604316547
11111500,8094,1,0,0,0,29,0.007194244604316547
11111500,4669,1,0,0,0,25,0.007194244604316547
11111500,4718,1,0,0,0,29,0.007194244604316547
11111500,21110,1,0,0,0,20,0.007194244604316547
11111500,13181,1,0,0,0,25,0.007194244604316547
11111500,290,1,0,0,0,25,0.007194244604316547
11111500,25142,17,0,0,0,24,0.1223021582733813
11111500,17394,1,0,0,0,23,0.007194244604316547
11111500,14623,3,0,0,0,10,0.02158273381294964
11111500,15907,1,0,0,0,12,0.007194244604316547
11111500,25372,3,0,0,0,20,0.02158273381294964
11111500,27189,1,0,0,0,6,0.007194244604316547
11111500,21326,1,0,0,0,25,0.007194244604316547
11321750,29547,19,1,1,0,18,0.14388489208633093
11321750,27060,6,0,1,0,20,0.04316546762589928
11321750,4102,11,0,0,0,7,0.07913669064748201
11321750,21838,2,0,0,0,20,0.014388489208633094
11321750,23031,1,0,0,0,20,0.007194244604316547
11321750,27739,2,0,0,0,21,0.014388489208633094
11321750,22421,2,0,1,0,14,0.014388489208633094
11321750,29330,5,1,0,0,2,0.04316546762589928
11321750,290,4,0,0,0,3,0.02877697841726619
11321750,2513,1,0,0,0,3,0.007194244604316547
11321750,7297,1,0,0,0,5,0.007194244604316547
11321750,15018,1,0,0,0,13,0.007194244604316547
11321750,5847,1,0,0,0,9,0.007194244604316547
11321750,3775,3,0,1,0,5,0.02158273381294964
11321750,422,1,0,0,0,21,0.007194244604316547
11321750,29099,2,0,0,0,2,0.014388489208633094
11321750,5515,4,0,1,0,27,0.02877697841726619
11321750,20408,1,0,0,0,18,0.007194244604316547
11321750,11793,1,0,0,0,28,0.007194244604316547
11321750,19175,2,0,1,0,21,0.014388489208633094
11321750,11578,1,0,0,0,21,0.007194244604316547
11321750,5799,2,0,0,0,20,0.014388489208633094
11321750,3176,2,0,1,0,4,0.014388489208633094
11321750,4354,1,0,1,0,9,0.007194244604316547
11321750,24194,1,0,0,0,1,0.007194244604316547
11321750,17013,1,0,1,0,20,0.007194244604316547
11321750,8236,1,0,0,0,5,0.007194244604316547
11321750,4162,1,0,0,0,30,0.007194244604316547
11321750,29473,1,0,0,0,9,0.007194244604316547
11321750,23662,2,0,0,0,1,0.014388489208633094
11321750,20620,2,0,0,0,16,0.014388489208633094
11321750,11278,1,0,0,0,9,0.007194244604316547
11321750,16500,1,0,0,0,27,0.007194244604316547
11321750,14821,1,0,0,0,7,0.007194244604316547
11321750,29384,2,0,0,0,7,0.014388489208633094
11321750,3390,1,0,0,0,28,0.007194244604316547
11321750,24966,1,0,0,0,19,0.007194244604316547
11321750,5661,6,0,1,0,16,0.04316546762589928
11321750,23878,1,0,0,0,30,0.007194244604316547
11321750,12586,1,0,0,0,22,0.007194244604316547
11321750,14483,2,0,0,0,6,0.014388489208633094
11321750,7997,11,2,0,0,2,0.09352517985611511
11321750,7612,1,0,0,0,19,0.007194244604316547
11321750,949,1,0,0,0,18,0.007194244604316547
11321750,13371,1,0,0,0,2,0.007194244604316547
11321750,28662,2,0,0,0,4,0.014388489208633094
11321750,15390,6,1,0,0,12,0.050359712230215826
11321750,10928,5,0,0,0,20,0.03597122302158273
11321750,22,2,0,0,0,8,0.014388489208633094
11321750,7747,1,0,0,0,5,0.007194244604316547
11321750,12738,1,0,0,0,24,0.007194244604316547
11321750,7552,1,0,0,0,14,0.007194244604316547
11321750,21148,1,0,0,0,8,0.007194244604316547
11321750,1233,2,0,0,0,21,0.014388489208633094
11321750,6242,1,0,0,0,1,0.007194244604316547
11321750,23338,4,0,2,0,21,0.02877697841726619
11321750,24907,4,0,1,0,14,0.02877697841726619
11321750,11730,3,0,0,0,1,0.02158273381294964
11321750,13787,1,0,0,0,22,0.007194244604316547
1148000,26429,3,0,0,0,4,0.02158273381294964
11936000,15059,1,0,0,0,22,0.007194244604316547
11936000,19361,1,0,0,0,25,0.007194244604316547
11936000,12352,1,0,0,0,24,0.007194244604316547
11936000,7668,4,0,0,0,14,0.02877697841726619
11936000,3935,3,0,0,0,4,0.02158273381294964
11936000,5799,3,0,0,0,5,0.02158273381294964
11936000,19514,4,0,0,0,23,0.02877697841726619
11936000,28641,2,0,0,0,20,0.014388489208633094
11936000,25488,4,0,0,0,24,0.02877697841726619
11936000,22621,1,0,0,0,22,0.007194244604316547
11936000,7708,1,0,0,0,25,0.007194244604316547
11936000,14294,6,0,0,0,24,0.04316546762589928
12337750,14490,1,0,0,0,1,0.007194244604316547
12337750,21092,13,1,0,0,1,0.10071942446043165
12337750,11007,1,0,0,0,1,0.007194244604316547
12337750,647,1,0,0,0,2,0.007194244604316547
12337750,13888,3,1,0,0,3,0.02877697841726619
12337750,25830,1,0,0,0,12,0.007194244604316547
12337750,28985,1,0,0,0,11,0.007194244604316547
12337750,5843,1,0,0,0,26,0.007194244604316547
12337750,20956,1,0,0,0,25,0.007194244604316547
12337750,19951,1,0,0,0,27,0.007194244604316547
1240250,8689,20,0,0,0,5,0.14388489208633093
1240250,14261,1,0,0,0,18,0.007194244604316547
1240250,24015,1,0,0,0,9,0.007194244604316547
1240250,11790,1,0,0,0,9,0.007194244604316547
1240250,26788,2,0,0,0,17,0.014388489208633094
1240250,12352,1,0,0,0,19,0.007194244604316547
1240250,6154,1,0,0,0,5,0.007194244604316547
1240250,16406,1,0,0,0,9,0.007194244604316547
145750,21977,1,0,0,0,14,0.007194244604316547
145750,11196,10,1,0,0,23,0.07913669064748201
145750,24242,6,2,0,0,22,0.05755395683453238
1517000,17470,1,0,0,0,8,0.007194244604316547
1517000,2891,1,0,0,0,9,0.007194244604316547
1517000,14525,1,0,0,0,1,0.007194244604316547
1517000,24087,1,1,0,0,17,0.014388489208633094
1517000,21071,1,0,0,0,9,0.007194244604316547
1517000,4078,1,0,0,0,9,0.007194244604316547
1517000,4329,1,0,0,0,3,0.007194244604316547
1517000,25086,1,0,0,0,1,0.007194244604316547
1517000,15299,2,0,0,0,3,0.014388489208633094
1517000,17011,1,0,0,0,8,0.007194244604316547
1517000,4676,3,0,0,0,9,0.02158273381294964
1517000,18289,1,0,0,0,4,0.007194244604316547
1517000,11350,8,0,0,0,7,0.05755395683453238
1812000,11605,1,0,0,0,4,0.007194244604316547
1812000,21481,1,0,0,0,28,0.007194244604316547
1812000,26722,1,0,0,0,4,0.007194244604316547
1812000,23143,4,0,0,0,8,0.02877697841726619
1812000,25620,1,0,0,0,28,0.007194244604316547
1812000,28410,1,0,1,0,6,0.007194244604316547
1812000,15639,4,0,0,0,4,0.02877697841726619
1812000,15897,1,0,0,0,29,0.007194244604316547
1812000,12410,1,0,0,0,7,0.007194244604316547
1812000,20579,1,0,0,0,14,0.007194244604316547
1812000,15766,1,0,0,0,8,0.007194244604316547
1812000,11263,1,0,0,0,8,0.007194244604316547
1812000,18535,1,0,0,0,7,0.007194244604316547
1812000,11196,50,3,0,0,1,0.381294964028777
1812000,21573,1,0,0,0,27,0.007194244604316547
1812000,23999,1,0,0,0,4,0.007194244604316547
1812000,18630,1,0,0,0,4,0.007194244604316547
1812000,17588,2,0,0,0,29,0.014388489208633094
1812000,25092,1,0,0,0,4,0.007194244604316547
1812000,7105,16,0,0,0,4,0.11510791366906475
1812000,27625,1,0,0,0,8,0.007194244604316547
1812000,14469,1,0,0,0,7,0.007194244604316547
1812000,7868,3,1,0,0,2,0.02877697841726619
1812000,12731,1,0,0,0,4,0.007194244604316547
1812000,12818,1,0,0,0,6,0.007194244604316547
1812000,3228,1,0,0,0,8,0.007194244604316547
1812000,17446,2,0,0,0,4,0.014388489208633094
1812000,14294,1,0,0,0,7,0.007194244604316547
1812000,20470,1,0,0,0,4,0.007194244604316547
1812000,16406,15,0,0,0,4,0.1079136690647482
1812000,12977,3,0,0,0,4,0.02158273381294964
1812000,19814,5,1,0,0,6,0.04316546762589928
2251750,6113,2,0,0,0,11,0.014388489208633094
2251750,20343,1,0,0,0,13,0.007194244604316547
2251750,22727,22,0,0,0,1,0.15827338129496402
2251750,22688,1,0,0,0,26,0.007194244604316547
2251750,752,1,0,0,0,2,0.007194244604316547
2251750,398,1,0,0,0,18,0.007194244604316547
2251750,14242,1,0,0,0,16,0.007194244604316547
2251750,23656,2,0,0,0,13,0.014388489208633094
2492500,1752,1,0,0,0,30,0.007194244604316547
2492500,25420,2,0,0,0,2,0.014388489208633094
2492500,7837,1,0,0,0,10,0.007194244604316547
2492500,4760,1,0,0,0,4,0.007194244604316547
2492500,26655,7,0,0,0,5,0.050359712230215826
2492500,504,2,0,0,0,7,0.014388489208633094
2492500,8637,1,0,0,0,12,0.007194244604316547
2492500,20585,6,0,0,0,14,0.04316546762589928
2492500,19005,2,0,0,0,7,0.014388489208633094
2492500,9786,1,0,0,0,12,0.007194244604316547
2492500,14341,1,0,0,0,4,0.007194244604316547
2492500,27791,1,0,0,0,12,0.007194244604316547
2492500,7868,1,0,0,0,22,0.007194244604316547
2492500,14795,1,0,0,0,2,0.007194244604316547
5012750,7963,3,0,0,0,28,0.02158273381294964
5012750,22393,1,0,0,0,3,0.007194244604316547
5012750,8270,3,0,0,0,14,0.02158273381294964
5012750,1262,4,0,0,0,3,0.02877697841726619
5012750,21312,1,0,0,0,18,0.007194244604316547
5012750,25272,1,0,0,0,11,0.007194244604316547
5012750,12941,1,0,0,0,3,0.007194244604316547
5012750,23291,3,0,0,0,14,0.02158273381294964
5012750,10726,1,0,0,0,8,0.007194244604316547
5012750,15252,3,0,0,0,26,0.02158273381294964
5012750,26380,1,0,0,0,4,0.007194244604316547
5012750,3393,2,0,0,0,1,0.014388489208633094
5012750,5529,1,0,0,0,23,0.007194244604316547
5012750,23662,1,0,0,0,21,0.007194244604316547
5012750,8680,1,0,0,0,28,0.007194244604316547
5012750,8637,1,0,0,0,3,0.007194244604316547
5012750,14261,3,0,0,0,2,0.02158273381294964
5012750,15390,1,0,0,0,1,0.007194244604316547
5012750,25372,1,0,0,0,21,0.007194244604316547
5012750,29334,2,0,0,0,23,0.014388489208633094
5143250,14894,1,0,0,0,15,0.007194244604316547
5143250,24616,1,0,0,0,17,0.007194244604316547
5143250,22843,1,0,0,0,22,0.007194244604316547
5143250,8689,1,0,0,0,25,0.007194244604316547
5143250,13498,1,0,0,0,21,0.007194244604316547
5143250,25086,1,0,0,0,17,0.007194244604316547
5143250,27567,1,1,0,0,29,0.014388489208633094
5143250,2945,4,0,0,0,10,0.02877697841726619
5143250,14482,10,1,0,0,1,0.07913669064748201
5143250,29547,4,1,0,0,2,0.03597122302158273
5143250,7312,1,0,0,0,29,0.007194244604316547
5143250,3555,1,0,0,0,17,0.007194244604316547
5143250,18730,2,0,0,0,22,0.014388489208633094
5143250,17119,1,0,0,0,3,0.007194244604316547
5143250,9842,1,0,0,0,15,0.007194244604316547
5143250,21110,6,0,0,0,17,0.04316546762589928
5143250,15761,1,0,0,0,10,0.007194244604316547
5143250,18024,1,0,0,0,1,0.007194244604316547
5143250,20551,1,0,0,0,16,0.007194244604316547
5143250,11452,1,0,0,0,10,0.007194244604316547
5143250,14919,1,0,0,0,22,0.007194244604316547
5143250,24498,2,0,0,0,15,0.014388489208633094
5143250,6029,1,0,0,0,22,0.007194244604316547
5143250,6880,1,1,0,0,22,0.014388489208633094
5143250,13853,1,0,0,0,17,0.007194244604316547
5143250,27524,1,0,0,0,1,0.007194244604316547
5143250,24359,1,0,0,0,8,0.007194244604316547
5143250,22446,1,0,0,0,30,0.007194244604316547
5143250,18597,1,0,0,0,10,0.007194244604316547
5143250,26614,1,0,0,0,17,0.007194244604316547
5143250,9210,6,0,0,0,22,0.04316546762589928
5143250,19135,4,0,0,0,19,0.02877697841726619
5143250,17747,3,0,0,0,17,0.02158273381294964
5143250,24732,1,0,0,0,15,0.007194244604316547
6848750,3077,1,0,0,0,18,0.007194244604316547
6848750,12606,2,0,0,0,18,0.014388489208633094
6848750,14406,4,0,0,0,20,0.02877697841726619
6848750,10948,1,0,0,0,18,0.007194244604316547
6848750,24073,1,0,0,0,8,0.007194244604316547
6848750,6498,1,0,0,0,2,0.007194244604316547
6848750,4511,1,0,0,0,30,0.007194244604316547
6848750,24507,1,0,0,0,2,0.007194244604316547
6848750,26788,3,0,0,0,23,0.02158273381294964
6848750,14694,1,0,0,0,28,0.007194244604316547
6848750,7070,6,1,0,0,4,0.050359712230215826
6848750,26643,3,0,0,0,23,0.02158273381294964
6848750,13341,3,0,0,0,6,0.02158273381294964
6848750,13633,2,0,0,0,9,0.014388489208633094
6848750,8689,7,0,0,0,23,0.050359712230215826
6848750,23282,1,0,0,0,23,0.007194244604316547
6848750,14136,1,0,0,0,20,0.007194244604316547
6848750,10871,2,0,0,0,23,0.014388489208633094
6848750,26083,1,0,0,0,9,0.007194244604316547
6848750,4307,6,1,0,0,24,0.050359712230215826
6848750,12160,29,0,0,0,6,0.20863309352517986
6848750,22894,6,1,0,0,16,0.050359712230215826
6848750,3555,5,0,0,0,17,0.03597122302158273
6848750,16361,1,0,0,0,18,0.007194244604316547
6848750,12132,2,0,0,0,17,0.014388489208633094
6848750,28252,1,0,0,0,29,0.007194244604316547
6848750,18275,1,0,0,0,23,0.007194244604316547
6848750,13749,1,0,0,0,23,0.007194244604316547
6848750,264,12,1,0,0,16,0.09352517985611511
6848750,14209,6,0,0,0,18,0.04316546762589928
6848750,20480,1,0,0,0,23,0.007194244604316547
6848750,15532,1,0,0,0,18,0.007194244604316547
6848750,17431,4,0,0,0,18,0.02877697841726619
6848750,21336,5,0,0,0,3,0.03597122302158273
6848750,16364,1,0,0,0,20,0.007194244604316547
6848750,5598,2,0,0,0,16,0.014388489208633094
7286500,4605,2,0,0,0,14,0.014388489208633094
7545250,6143,2,0,0,0,2,0.014388489208633094
7545250,23878,2,0,0,0,10,0.014388489208633094
7545250,12352,1,0,0,0,15,0.007194244604316547
7545250,9912,1,0,0,0,5,0.007194244604316547
7545250,18733,1,0,0,0,9,0.007194244604316547
7545250,778,2,0,0,0,2,0.014388489208633094
7545250,8149,3,0,0,0,5,0.02158273381294964
7545250,5310,2,0,0,0,4,0.014388489208633094
7545250,13891,2,1,0,0,4,0.02158273381294964
7545250,16407,2,0,0,0,10,0.014388489208633094
7545250,22280,1,0,0,0,4,0.007194244604316547
7545250,3329,5,0,0,0,15,0.03597122302158273
7545250,14400,2,0,0,0,3,0.014388489208633094
7545250,11679,10,0,0,0,21,0.07194244604316546
7545250,25447,1,0,0,0,2,0.007194244604316547
7545250,6621,1,0,0,0,2,0.007194244604316547
7545250,17653,1,0,0,0,11,0.007194244604316547
7545250,20386,1,0,0,0,25,0.007194244604316547
7545250,20154,1,0,0,0,22,0.007194244604316547
7545250,4694,1,0,0,0,8,0.007194244604316547
7545250,11793,1,0,0,0,1,0.007194244604316547
7545250,24803,1,0,0,0,3,0.007194244604316547
7545250,18611,2,0,0,0,3,0.014388489208633094
7545250,9657,1,0,0,0,15,0.007194244604316547
7545250,12977,1,0,0,0,3,0.007194244604316547
7545250,8439,1,0,0,0,16,0.007194244604316547
7545250,143,1,0,0,0,2,0.007194244604316547
7545250,14030,1,0,0,0,2,0.007194244604316547
7545250,23207,1,0,0,0,3,0.007194244604316547
7545250,14020,3,0,0,0,2,0.02158273381294964
7545250,24196,1,0,0,0,4,0.007194244604316547
7545250,21911,4,0,0,0,1,0.02877697841726619
7545250,510,1,0,0,0,2,0.007194244604316547
7545250,27238,3,0,0,0,2,0.02158273381294964
8271000,516,1,0,0,0,28,0.007194244604316547
8271000,11280,13,0,0,0,7,0.09352517985611511
8271000,6104,1,0,0,0,30,0.007194244604316547
8997500,19430,2,0,0,0,11,0.014388489208633094
8997500,647,1,0,0,0,10,0.007194244604316547
9782000,18630,1,0,0,0,19,0.007194244604316547
9782000,3032,1,0,0,0,19,0.007194244604316547
9782000,18038,1,0,0,0,7,0.007194244604316547
9782000,2198,1,0,0,0,9,0.007194244604316547
9782000,25570,1,0,0,0,7,0.007194244604316547
9782000,10381,3,0,0,0,9,0.02158273381294964
9782000,20979,1,0,0,0,21,0.007194244604316547
9782000,20444,1,0,0,0,21,0.007194244604316547
9782000,15138,1,0,0,0,29,0.007194244604316547
9782000,28097,1,0,0,0,29,0.007194244604316547
