uid,bid,flag,click,buy,fav,cart,diff_day,normalization
10768750,14661,0,1,0,0,0,38,0.0036231884057971015
10768750,3239,0,1,0,0,0,38,0.0036231884057971015
10768750,6927,0,1,0,0,0,20,0.0036231884057971015
10768750,3176,0,1,0,0,0,14,0.0036231884057971015
10768750,26394,0,2,0,0,0,8,0.007246376811594203
10768750,23675,0,1,0,0,0,23,0.0036231884057971015
10768750,22371,0,1,0,0,0,14,0.0036231884057971015
10768750,11850,0,2,0,0,0,4,0.007246376811594203
10768750,2262,0,1,0,0,0,19,0.0036231884057971015
10768750,3444,0,1,0,0,0,31,0.0036231884057971015
10768750,637,0,1,0,1,0,9,0.0036231884057971015
10768750,13888,0,2,0,0,0,20,0.007246376811594203
10768750,11604,0,2,0,0,0,17,0.007246376811594203
10768750,4683,0,2,1,0,0,1,0.010869565217391304
10768750,282,0,1,0,0,0,20,0.0036231884057971015
10768750,22749,0,1,0,0,0,4,0.0036231884057971015
10768750,20661,0,1,0,0,0,36,0.0036231884057971015
10768750,4571,0,1,0,0,0,2,0.0036231884057971015
11339250,7169,0,1,0,0,0,35,0.0036231884057971015
12027000,24334,0,0,1,0,0,39,0.0036231884057971015
1906000,21315,0,1,0,0,0,12,0.0036231884057971015
1906000,23031,0,1,0,0,0,10,0.0036231884057971015
1906000,4411,0,1,0,0,0,29,0.0036231884057971015
1906000,9883,0,1,0,0,0,60,0.0036231884057971015
1906000,21110,1,7,0,0,0,13,0.025362318840579712
1906000,21632,0,1,0,0,0,60,0.0036231884057971015
1906000,26860,0,14,0,0,0,3,0.050724637681159424
1906000,6331,0,1,0,0,0,35,0.0036231884057971015
1906000,1228,0,2,0,0,0,59,0.007246376811594203
1906000,1831,0,14,1,0,0,12,0.05434782608695652
1906000,10617,0,1,0,0,0,44,0.0036231884057971015
1906000,10026,0,1,0,0,0,58,0.0036231884057971015
1906000,9532,0,9,2,0,0,12,0.03985507246376811
1906000,16540,0,5,1,0,0,12,0.021739130434782608
1906000,8689,0,6,0,0,0,55,0.021739130434782608
1906000,12162,0,2,0,0,0,47,0.007246376811594203
1906000,17058,0,1,0,0,0,25,0.0036231884057971015
1906000,24307,0,1,0,0,0,60,0.0036231884057971015
1906000,25412,0,3,0,0,0,35,0.010869565217391304
1906000,13244,0,1,0,0,0,59,0.0036231884057971015
1906000,12220,0,86,3,0,0,42,0.322463768115942
1906000,533,0,1,0,0,0,44,0.0036231884057971015
1906000,2128,0,3,0,0,0,59,0.010869565217391304
1906000,5185,0,1,0,0,0,60,0.0036231884057971015
1906000,2729,0,2,0,0,0,10,0.007246376811594203
1906000,8763,0,1,0,0,0,5,0.0036231884057971015
1906000,22749,0,1,0,0,0,35,0.0036231884057971015
1906000,14078,0,1,0,0,0,57,0.0036231884057971015
1906000,15512,0,1,0,0,0,50,0.0036231884057971015
1906000,5803,0,1,0,0,0,16,0.0036231884057971015
1906000,10343,0,1,0,0,0,10,0.0036231884057971015
1906000,9567,0,5,1,0,0,14,0.021739130434782608
1906000,22583,0,1,0,0,0,50,0.0036231884057971015
1906000,2683,1,43,9,0,0,11,0.18840579710144928
1906000,15584,0,9,0,0,0,35,0.03260869565217391
1906000,17914,0,3,0,0,0,35,0.010869565217391304
1906000,26459,0,1,0,0,0,6,0.0036231884057971015
1906000,16550,0,8,0,0,0,57,0.028985507246376812
1906000,4757,0,1,0,0,0,58,0.0036231884057971015
1906000,13589,0,1,0,0,0,10,0.0036231884057971015
1906000,20716,0,1,0,0,0,14,0.0036231884057971015
1906000,10584,0,1,0,0,0,29,0.0036231884057971015
1906000,28525,0,1,0,0,0,59,0.0036231884057971015
1906000,3326,0,1,0,0,0,5,0.0036231884057971015
1906000,530,0,1,0,0,0,57,0.0036231884057971015
1906000,17060,0,2,0,0,0,48,0.007246376811594203
1906000,20846,0,1,0,0,0,43,0.0036231884057971015
1906000,25372,0,2,0,0,0,28,0.007246376811594203
1906000,8751,0,1,0,0,0,5,0.0036231884057971015
1906000,1822,0,1,0,0,0,6,0.0036231884057971015
1906000,11679,0,1,0,0,0,57,0.0036231884057971015
1909250,2121,0,1,0,0,0,38,0.0036231884057971015
1909250,4411,0,0,1,0,0,41,0.0036231884057971015
1909250,12729,0,0,1,0,0,58,0.0036231884057971015
1909250,7127,0,2,0,0,0,46,0.007246376811594203
1909250,11857,0,1,0,0,0,17,0.0036231884057971015
1909250,22560,0,1,0,0,0,14,0.0036231884057971015
1909250,26523,0,1,1,0,0,32,0.007246376811594203
1909250,14209,0,1,5,0,0,17,0.021739130434782608
1909250,10014,0,5,1,0,0,32,0.021739130434782608
1909250,28184,0,1,0,0,0,32,0.0036231884057971015
1909250,5598,0,2,0,0,0,56,0.007246376811594203
2138750,27600,0,1,0,0,0,30,0.0036231884057971015
2138750,9471,0,1,0,0,0,40,0.0036231884057971015
2138750,25260,0,3,0,0,0,55,0.010869565217391304
2138750,5643,0,1,0,0,0,55,0.0036231884057971015
2138750,25415,0,4,0,0,0,29,0.014492753623188406
2138750,6817,0,2,0,0,0,15,0.007246376811594203
2138750,1950,0,2,0,1,0,30,0.007246376811594203
2138750,21838,0,2,0,0,0,55,0.007246376811594203
2138750,4060,0,1,0,0,0,2,0.0036231884057971015
2138750,17457,0,4,0,0,0,40,0.014492753623188406
2138750,5680,0,1,0,0,0,55,0.0036231884057971015
2138750,14120,0,3,0,0,0,5,0.010869565217391304
2138750,3364,0,2,0,0,0,29,0.007246376811594203
2138750,18805,0,5,0,0,0,41,0.018115942028985508
2138750,20425,0,5,0,0,0,55,0.018115942028985508
2138750,11172,0,1,0,0,0,2,0.0036231884057971015
2138750,11029,0,1,0,0,0,2,0.0036231884057971015
2138750,7868,0,1,0,0,0,55,0.0036231884057971015
2138750,26883,0,1,0,0,0,55,0.0036231884057971015
2138750,23595,0,1,0,0,0,2,0.0036231884057971015
2138750,18946,0,1,0,0,0,55,0.0036231884057971015
2138750,4052,0,2,0,0,0,28,0.007246376811594203
2138750,26404,0,1,0,0,0,30,0.0036231884057971015
2476250,21067,0,1,0,0,0,61,0.0036231884057971015
2476250,23779,0,1,0,0,0,52,0.0036231884057971015
2476250,29547,0,1,0,0,0,61,0.0036231884057971015
2476250,8684,0,2,0,0,0,2,0.007246376811594203
2476250,20484,0,1,0,0,0,61,0.0036231884057971015
2476250,23900,0,1,0,0,0,52,0.0036231884057971015
2476250,18805,0,2,0,0,0,60,0.007246376811594203
2476250,21110,0,2,0,0,0,60,0.007246376811594203
2476250,7312,0,1,0,0,0,47,0.0036231884057971015
2476250,6656,0,1,0,0,0,22,0.0036231884057971015
2476250,25402,0,1,0,0,0,2,0.0036231884057971015
2476250,12988,0,1,0,0,0,52,0.0036231884057971015
2476250,21326,0,1,0,0,0,52,0.0036231884057971015
2874500,21092,0,2,0,0,0,20,0.007246376811594203
2874500,2368,0,1,0,0,0,7,0.0036231884057971015
2874500,1392,0,1,0,0,0,43,0.0036231884057971015
2874500,22552,0,1,0,0,0,61,0.0036231884057971015
2874500,17058,0,1,0,0,0,26,0.0036231884057971015
2874500,14655,0,2,0,0,0,39,0.007246376811594203
2874500,1979,0,1,0,0,0,18,0.0036231884057971015
2874500,25433,0,1,0,0,0,15,0.0036231884057971015
2874500,19095,0,1,0,0,0,9,0.0036231884057971015
2874500,3047,0,1,0,0,0,49,0.0036231884057971015
2874500,26171,0,2,0,0,0,30,0.007246376811594203
2874500,1155,0,1,0,0,0,26,0.0036231884057971015
2874500,7314,0,1,0,0,0,7,0.0036231884057971015
2874500,22769,0,1,0,0,0,55,0.0036231884057971015
2874500,2379,0,1,0,0,0,56,0.0036231884057971015
2874500,18145,0,1,0,0,0,39,0.0036231884057971015
2874500,21110,0,2,0,0,0,29,0.007246376811594203
2874500,8662,0,1,0,0,0,42,0.0036231884057971015
2874500,993,0,1,0,0,0,29,0.0036231884057971015
2874500,8027,0,1,0,0,0,57,0.0036231884057971015
2874500,2963,0,2,0,0,0,11,0.007246376811594203
2874500,17945,0,1,0,0,0,57,0.0036231884057971015
2874500,15584,0,1,0,0,0,58,0.0036231884057971015
2874500,7323,0,3,0,0,0,15,0.010869565217391304
2874500,25735,0,1,0,0,0,57,0.0036231884057971015
2874500,7864,0,1,0,0,0,12,0.0036231884057971015
2874500,14796,0,1,0,0,0,37,0.0036231884057971015
2874500,24886,0,1,0,0,0,19,0.0036231884057971015
2874500,25053,0,3,0,0,0,55,0.010869565217391304
2874500,26883,0,1,0,0,0,57,0.0036231884057971015
2874500,7910,0,1,0,0,0,1,0.0036231884057971015
2874500,18805,0,1,0,0,0,19,0.0036231884057971015
2874500,8359,0,3,0,0,0,28,0.010869565217391304
2874500,2669,0,4,0,0,0,43,0.014492753623188406
2874500,16110,0,1,0,0,0,15,0.0036231884057971015
2874500,27492,0,1,0,0,0,55,0.0036231884057971015
2874500,28881,0,1,0,0,0,57,0.0036231884057971015
2874500,10840,0,31,2,0,0,6,0.11956521739130435
2874500,10176,0,1,0,0,0,41,0.0036231884057971015
2874500,7560,0,1,0,0,0,5,0.0036231884057971015
2874500,20386,0,1,0,0,0,28,0.0036231884057971015
2874500,14580,0,1,0,0,0,23,0.0036231884057971015
2874500,11022,0,1,0,0,0,47,0.0036231884057971015
2874500,26722,0,2,0,0,0,47,0.007246376811594203
2874500,24590,0,2,0,0,0,57,0.007246376811594203
2874500,22094,0,3,1,0,0,56,0.014492753623188406
2874500,14261,0,1,0,0,0,36,0.0036231884057971015
2874500,17766,0,1,0,0,0,55,0.0036231884057971015
2874500,21140,0,1,0,0,0,55,0.0036231884057971015
2874500,23137,0,1,0,0,0,26,0.0036231884057971015
2874500,15835,0,1,0,0,0,15,0.0036231884057971015
2874500,255,0,2,0,0,0,57,0.007246376811594203
2874500,27497,0,5,0,0,0,5,0.018115942028985508
2874500,6203,0,40,0,0,0,13,0.14492753623188406
2874500,17779,0,3,0,0,0,49,0.010869565217391304
2874500,18292,0,1,0,0,0,19,0.0036231884057971015
2874500,3192,0,1,0,0,0,43,0.0036231884057971015
2874500,28961,0,4,0,0,0,7,0.014492753623188406
2874500,12220,0,1,0,0,0,23,0.0036231884057971015
2874500,1579,0,1,0,0,0,7,0.0036231884057971015
2874500,16176,0,1,0,0,0,54,0.0036231884057971015
2874500,2236,0,2,0,0,0,56,0.007246376811594203
2874500,27135,0,1,0,0,0,19,0.0036231884057971015
2874500,20300,0,2,0,0,0,55,0.007246376811594203
2874500,13888,0,10,0,0,0,21,0.036231884057971016
2874500,12285,0,1,0,0,0,29,0.0036231884057971015
2874500,637,0,1,0,0,0,60,0.0036231884057971015
2874500,20158,0,1,0,0,0,29,0.0036231884057971015
2874500,15820,0,1,0,0,0,55,0.0036231884057971015
2874500,14161,0,1,0,0,0,26,0.0036231884057971015
2874500,17331,0,1,0,0,0,57,0.0036231884057971015
2874500,21336,0,1,0,0,0,41,0.0036231884057971015
2874500,28626,0,1,0,0,0,35,0.0036231884057971015
2874500,22489,0,1,0,0,0,43,0.0036231884057971015
2874500,6591,0,2,0,0,0,42,0.007246376811594203
2874500,12052,0,1,0,0,0,19,0.0036231884057971015
2874500,3723,0,1,0,0,0,33,0.0036231884057971015
2874500,1461,0,2,0,0,0,20,0.007246376811594203
2874500,18824,0,1,0,0,0,21,0.0036231884057971015
2874500,28124,0,1,0,0,0,30,0.0036231884057971015
2874500,17771,0,1,0,0,0,58,0.0036231884057971015
2874500,3720,0,1,0,0,0,22,0.0036231884057971015
2874500,14020,0,1,0,0,0,50,0.0036231884057971015
2874500,27448,0,1,0,0,0,43,0.0036231884057971015
2874500,24306,0,1,0,0,0,43,0.0036231884057971015
2874500,14922,0,1,0,0,0,39,0.0036231884057971015
2874500,9549,0,1,0,0,0,28,0.0036231884057971015
2874500,16396,0,2,0,0,0,14,0.007246376811594203
2874500,11052,0,1,0,0,0,47,0.0036231884057971015
2874500,2257,0,5,0,0,0,41,0.018115942028985508
2874500,18084,0,1,0,0,0,50,0.0036231884057971015
2874500,27446,0,1,0,0,0,50,0.0036231884057971015
2874500,9479,0,1,0,0,0,54,0.0036231884057971015
2921750,2433,0,1,0,0,0,58,0.0036231884057971015
2921750,22244,0,3,0,0,0,27,0.010869565217391304
2921750,24551,0,1,0,0,0,57,0.0036231884057971015
2921750,3346,0,2,0,0,0,29,0.007246376811594203
2921750,16818,0,4,0,0,0,4,0.014492753623188406
2921750,5324,0,8,1,1,0,52,0.03260869565217391
2921750,10893,0,2,0,0,0,30,0.007246376811594203
2921750,5845,0,2,0,0,0,28,0.007246376811594203
2921750,17273,0,2,0,0,0,28,0.007246376811594203
2921750,12654,0,1,0,0,0,25,0.0036231884057971015
2921750,4949,0,2,0,0,0,7,0.007246376811594203
2921750,22884,0,1,0,0,0,26,0.0036231884057971015
2921750,21067,0,1,0,0,0,7,0.0036231884057971015
2921750,15423,0,1,0,0,0,7,0.0036231884057971015
2921750,18741,0,2,0,0,0,21,0.007246376811594203
2921750,16527,0,1,0,0,0,35,0.0036231884057971015
2921750,22943,0,1,0,0,0,2,0.0036231884057971015
2921750,15446,0,34,0,0,0,12,0.12318840579710146
2921750,7322,0,1,0,0,0,28,0.0036231884057971015
2921750,21400,0,1,0,0,0,57,0.0036231884057971015
2921750,15960,0,1,0,0,0,57,0.0036231884057971015
2921750,2128,0,3,0,0,0,25,0.010869565217391304
2921750,14067,0,2,0,0,0,54,0.007246376811594203
2921750,26416,0,1,0,0,0,11,0.0036231884057971015
2921750,16872,0,1,0,0,0,2,0.0036231884057971015
2921750,22380,0,2,0,0,0,47,0.007246376811594203
2921750,28411,0,1,0,0,0,25,0.0036231884057971015
2921750,21838,0,1,0,0,0,9,0.0036231884057971015
2921750,25330,0,1,0,0,0,40,0.0036231884057971015
2921750,25260,0,1,0,0,0,56,0.0036231884057971015
2921750,15485,0,2,0,0,0,28,0.007246376811594203
2921750,10596,0,1,0,0,0,40,0.0036231884057971015
2921750,28484,0,1,0,0,0,57,0.0036231884057971015
2921750,24385,0,1,0,0,0,54,0.0036231884057971015
2921750,20548,0,1,0,0,0,28,0.0036231884057971015
2921750,13020,0,1,0,0,0,28,0.0036231884057971015
2921750,14265,0,1,0,0,0,44,0.0036231884057971015
2921750,29547,0,13,0,1,0,2,0.04710144927536232
2921750,26858,0,1,0,0,0,25,0.0036231884057971015
2921750,18730,0,2,0,0,0,10,0.007246376811594203
2921750,8717,0,1,0,0,0,43,0.0036231884057971015
2921750,251,0,1,0,0,0,39,0.0036231884057971015
2921750,2815,0,1,0,0,0,22,0.0036231884057971015
2921750,15297,0,1,0,0,0,10,0.0036231884057971015
2921750,18805,0,1,0,0,0,41,0.0036231884057971015
2921750,23482,0,3,0,0,0,7,0.010869565217391304
2921750,4958,0,1,0,0,0,29,0.0036231884057971015
2921750,506,0,1,0,0,0,57,0.0036231884057971015
2921750,23826,0,1,0,0,0,11,0.0036231884057971015
2921750,21110,0,1,0,0,0,13,0.0036231884057971015
2921750,25488,0,3,0,0,0,7,0.010869565217391304
2921750,9240,0,1,0,0,0,7,0.0036231884057971015
2921750,3234,0,1,0,0,0,25,0.0036231884057971015
2921750,12886,0,2,0,0,0,59,0.007246376811594203
2921750,2160,0,1,0,0,0,7,0.0036231884057971015
2921750,24415,0,1,0,0,0,56,0.0036231884057971015
2921750,25086,0,1,0,0,0,58,0.0036231884057971015
2921750,21323,0,2,0,0,0,6,0.007246376811594203
2921750,5680,0,1,0,0,0,22,0.0036231884057971015
2921750,5652,0,1,0,0,0,29,0.0036231884057971015
2921750,1696,0,1,0,0,0,43,0.0036231884057971015
2921750,282,0,2,0,0,0,21,0.007246376811594203
2921750,22094,0,1,0,0,0,28,0.0036231884057971015
2921750,5642,0,1,0,0,0,25,0.0036231884057971015
2921750,6190,0,2,0,0,0,50,0.007246376811594203
2921750,11176,0,1,0,0,0,7,0.0036231884057971015
2921750,14182,0,32,0,0,0,4,0.11594202898550725
2921750,13554,0,1,0,0,0,26,0.0036231884057971015
2921750,13888,0,3,0,0,0,21,0.010869565217391304
2921750,13579,0,1,0,0,0,27,0.0036231884057971015
2921750,14065,0,1,0,0,0,26,0.0036231884057971015
2921750,12520,0,2,0,0,0,27,0.007246376811594203
2921750,20207,0,1,0,0,0,59,0.0036231884057971015
2921750,26722,0,9,0,0,0,47,0.03260869565217391
2921750,7105,0,13,1,0,0,26,0.050724637681159424
2921750,12352,0,4,0,0,0,12,0.014492753623188406
2921750,2610,0,2,0,0,0,41,0.007246376811594203
2921750,2319,0,3,0,0,0,28,0.010869565217391304
2921750,17372,0,1,0,0,0,54,0.0036231884057971015
2921750,993,0,1,0,0,0,40,0.0036231884057971015
2921750,7868,0,1,0,0,0,22,0.0036231884057971015
2921750,15227,0,1,0,0,0,57,0.0036231884057971015
2921750,19021,0,1,0,0,0,28,0.0036231884057971015
2921750,10136,0,2,0,0,0,16,0.007246376811594203
2921750,8358,0,1,0,0,0,28,0.0036231884057971015
2921750,18292,0,6,0,0,0,21,0.021739130434782608
2921750,20079,0,1,0,0,0,10,0.0036231884057971015
2921750,3370,0,1,0,0,0,30,0.0036231884057971015
2921750,8637,0,1,0,0,0,26,0.0036231884057971015
2921750,28017,0,1,0,0,0,29,0.0036231884057971015
2921750,4919,0,7,0,1,0,46,0.025362318840579712
2921750,15584,0,20,0,1,0,25,0.07246376811594203
2921750,23662,0,4,0,0,0,61,0.014492753623188406
2921750,28391,0,1,0,0,0,44,0.0036231884057971015
2921750,11888,0,2,0,0,0,8,0.007246376811594203
2921750,3665,0,1,0,0,0,8,0.0036231884057971015
2921750,22113,0,1,0,0,0,58,0.0036231884057971015
2921750,28710,0,1,0,0,0,57,0.0036231884057971015
2921750,11573,0,1,0,0,0,27,0.0036231884057971015
2921750,911,0,3,0,0,0,6,0.010869565217391304
2921750,24471,0,1,0,0,0,26,0.0036231884057971015
2921750,22280,0,13,0,0,0,2,0.04710144927536232
2921750,10010,0,1,0,0,0,25,0.0036231884057971015
2921750,13556,0,1,0,0,0,50,0.0036231884057971015
2921750,21593,0,1,0,0,0,22,0.0036231884057971015
2921750,17647,0,3,0,0,0,8,0.010869565217391304
2921750,8896,0,1,0,0,0,10,0.0036231884057971015
2921750,16552,0,2,0,0,0,10,0.007246376811594203
2921750,16578,0,1,0,0,0,54,0.0036231884057971015
2921750,12977,0,5,0,0,0,12,0.018115942028985508
2921750,22577,0,1,0,0,0,26,0.0036231884057971015
2921750,11670,0,7,0,0,0,55,0.025362318840579712
2921750,26989,0,1,0,0,0,13,0.0036231884057971015
2921750,26138,0,1,0,0,0,28,0.0036231884057971015
2921750,11776,0,3,0,0,0,28,0.010869565217391304
2921750,10718,0,1,0,0,0,10,0.0036231884057971015
2921750,4014,0,3,0,0,0,11,0.010869565217391304
2921750,679,0,5,0,0,0,50,0.018115942028985508
2921750,19339,0,2,0,0,0,21,0.007246376811594203
2921750,27446,0,1,0,0,0,25,0.0036231884057971015
2921750,16854,0,1,0,0,0,43,0.0036231884057971015
2921750,27371,0,16,0,0,0,6,0.057971014492753624
2921750,8087,0,1,0,0,0,31,0.0036231884057971015
2921750,3228,0,11,0,0,0,27,0.03985507246376811
2921750,9210,0,1,0,0,0,16,0.0036231884057971015
2921750,18689,0,1,0,0,0,28,0.0036231884057971015
2921750,13067,0,1,0,0,0,28,0.0036231884057971015
2921750,5014,0,1,0,0,0,22,0.0036231884057971015
2921750,6080,0,2,0,0,0,57,0.007246376811594203
2921750,1962,0,1,0,0,0,25,0.0036231884057971015
2921750,2257,0,3,0,0,0,56,0.010869565217391304
2921750,19128,0,1,0,0,0,21,0.0036231884057971015
2921750,143,1,22,2,3,0,2,0.08695652173913043
2921750,12614,0,5,0,0,0,11,0.018115942028985508
2921750,5682,0,1,0,0,0,52,0.0036231884057971015
2921750,27985,0,1,0,0,0,58,0.0036231884057971015
2921750,19673,0,1,0,0,0,57,0.0036231884057971015
2921750,27791,0,40,7,0,0,39,0.17028985507246377
317500,4300,0,2,0,0,0,22,0.007246376811594203
317500,16100,0,1,0,0,0,33,0.0036231884057971015
317500,9620,0,10,0,0,0,2,0.036231884057971016
317500,251,0,1,0,0,0,56,0.0036231884057971015
317500,25260,0,4,0,0,0,18,0.014492753623188406
317500,4949,0,6,0,0,0,9,0.021739130434782608
317500,747,0,3,0,0,0,54,0.010869565217391304
317500,12692,0,1,0,0,0,9,0.0036231884057971015
317500,18730,0,1,0,0,0,37,0.0036231884057971015
317500,17559,0,1,0,0,0,12,0.0036231884057971015
317500,4125,0,1,0,0,0,33,0.0036231884057971015
317500,12924,0,1,0,0,0,37,0.0036231884057971015
317500,25770,0,1,0,0,0,14,0.0036231884057971015
317500,4281,0,1,0,0,0,1,0.0036231884057971015
317500,19514,0,1,0,0,0,56,0.0036231884057971015
317500,8637,0,1,0,0,0,33,0.0036231884057971015
317500,19973,0,1,0,0,0,29,0.0036231884057971015
317500,3254,0,1,0,0,0,29,0.0036231884057971015
317500,18805,0,1,0,0,0,14,0.0036231884057971015
317500,15874,0,2,0,0,0,51,0.007246376811594203
317500,11029,0,1,0,0,0,9,0.0036231884057971015
317500,11080,0,1,0,0,0,51,0.0036231884057971015
317500,3771,0,1,0,0,0,47,0.0036231884057971015
317500,9549,0,1,0,0,0,37,0.0036231884057971015
317500,7354,0,1,0,0,0,50,0.0036231884057971015
317500,12588,0,1,0,0,0,29,0.0036231884057971015
317500,15210,0,1,0,0,0,56,0.0036231884057971015
317500,18084,0,2,0,0,0,29,0.007246376811594203
39750,1224,0,1,0,0,0,30,0.0036231884057971015
39750,17058,0,2,0,0,0,17,0.007246376811594203
4184250,9301,0,1,0,0,0,42,0.0036231884057971015
4184250,5813,0,1,0,0,0,16,0.0036231884057971015
4184250,15159,0,2,0,0,0,31,0.007246376811594203
4184250,3350,0,2,0,0,0,20,0.007246376811594203
4184250,27625,0,6,0,0,0,16,0.021739130434782608
4184250,18730,0,1,0,0,0,26,0.0036231884057971015
4184250,15645,0,5,0,0,0,15,0.018115942028985508
4184250,7059,0,1,0,0,0,3,0.0036231884057971015
4184250,9235,0,1,0,0,0,19,0.0036231884057971015
4184250,11465,0,2,0,0,0,8,0.007246376811594203
4184250,10788,0,72,0,2,0,4,0.2608695652173913
4184250,4039,0,1,0,0,0,8,0.0036231884057971015
4184250,19453,0,1,0,0,0,35,0.0036231884057971015
4184250,7490,0,1,0,0,0,19,0.0036231884057971015
4184250,18196,0,1,0,0,0,13,0.0036231884057971015
4184250,18292,0,1,0,0,0,23,0.0036231884057971015
4184250,12220,0,1,0,0,0,5,0.0036231884057971015
4184250,26728,0,1,0,0,0,21,0.0036231884057971015
4184250,178,0,5,1,0,0,8,0.021739130434782608
4184250,9397,0,2,0,0,0,18,0.007246376811594203
4184250,21565,0,1,0,0,0,3,0.0036231884057971015
4184250,28787,0,1,0,0,0,23,0.0036231884057971015
4184250,12008,0,1,0,0,0,38,0.0036231884057971015
4184250,21376,0,2,0,0,0,18,0.007246376811594203
4184250,11767,0,2,0,0,0,19,0.007246376811594203
4184250,13059,0,2,0,0,0,60,0.007246376811594203
4184250,3719,0,1,0,0,0,5,0.0036231884057971015
4184250,3101,0,1,0,0,0,19,0.0036231884057971015
4184250,8637,0,1,0,0,0,26,0.0036231884057971015
4184250,3206,0,1,0,0,0,35,0.0036231884057971015
4184250,5254,0,1,0,0,0,36,0.0036231884057971015
4184250,23232,0,1,0,0,0,6,0.0036231884057971015
4184250,15114,0,2,0,0,0,14,0.007246376811594203
4184250,21140,0,1,0,0,0,35,0.0036231884057971015
4184250,11983,0,18,0,0,1,5,0.06884057971014493
4184250,5738,0,1,0,0,0,19,0.0036231884057971015
4184250,12055,0,8,0,0,0,61,0.028985507246376812
4184250,28710,0,38,1,0,0,15,0.14130434782608695
4184250,10329,0,2,0,0,0,36,0.007246376811594203
4184250,22843,0,1,0,0,0,35,0.0036231884057971015
4184250,10673,0,1,0,0,0,3,0.0036231884057971015
4184250,3580,0,1,0,0,0,11,0.0036231884057971015
4184250,4300,0,3,0,0,0,17,0.010869565217391304
4184250,17647,0,2,0,0,0,8,0.007246376811594203
4184250,14646,0,2,0,0,0,8,0.007246376811594203
4184250,25687,0,1,0,0,0,16,0.0036231884057971015
4184250,24446,0,1,0,0,0,5,0.0036231884057971015
4184250,29547,0,1,0,0,0,18,0.0036231884057971015
4184250,25793,0,1,0,0,0,3,0.0036231884057971015
4184250,255,0,1,0,0,0,3,0.0036231884057971015
4184250,20180,0,1,0,0,0,3,0.0036231884057971015
4184250,4949,0,24,1,0,0,8,0.09057971014492754
4184250,22633,0,1,0,0,0,18,0.0036231884057971015
4184250,4845,0,1,0,0,0,19,0.0036231884057971015
4184250,23779,0,1,0,0,0,36,0.0036231884057971015
4184250,27529,0,1,0,0,0,22,0.0036231884057971015
4184250,11080,0,2,0,0,0,20,0.007246376811594203
4184250,8719,0,2,0,0,0,22,0.007246376811594203
4184250,10622,0,2,0,0,0,16,0.007246376811594203
4184250,26665,0,1,0,0,0,36,0.0036231884057971015
4184250,12218,0,1,0,0,0,20,0.0036231884057971015
4184250,2999,0,1,0,0,0,16,0.0036231884057971015
4184250,16559,0,1,0,0,0,6,0.0036231884057971015
4184250,25329,0,9,0,0,0,16,0.03260869565217391
4184250,14153,0,2,0,0,0,13,0.007246376811594203
4184250,16232,0,1,0,0,0,55,0.0036231884057971015
4184250,3839,0,1,0,0,0,58,0.0036231884057971015
4184250,4411,0,4,0,0,0,23,0.014492753623188406
4184250,6500,0,1,0,0,0,18,0.0036231884057971015
4184250,17640,0,2,0,0,0,16,0.007246376811594203
4184250,22018,0,1,0,0,0,3,0.0036231884057971015
4184250,1771,0,1,0,0,0,61,0.0036231884057971015
4184250,15584,0,1,0,0,0,26,0.0036231884057971015
4184250,23969,0,1,0,0,0,23,0.0036231884057971015
4184250,24601,0,2,0,0,0,25,0.007246376811594203
4184250,14486,0,1,0,0,0,23,0.0036231884057971015
4184250,23928,0,12,3,0,0,23,0.05434782608695652
4184250,5014,0,1,0,0,0,22,0.0036231884057971015
4184250,14695,0,20,0,0,0,14,0.07246376811594203
4184250,6080,0,1,0,0,0,35,0.0036231884057971015
4184250,241,0,433,6,0,0,1,1.0
4184250,15617,0,1,0,0,0,19,0.002277904328018223
4184250,14020,1,61,0,0,0,10,0.13895216400911162
4184250,2257,0,2,0,0,0,20,0.004555808656036446
4184250,11687,0,16,1,0,0,21,0.0387243735763098
4184250,25289,0,1,0,0,0,29,0.002277904328018223
4184250,6597,0,5,0,0,0,25,0.011389521640091117
4184250,27978,0,1,0,0,0,32,0.002277904328018223
4184250,5957,0,1,0,0,0,13,0.002277904328018223
4184250,19673,0,2,0,0,0,16,0.004555808656036446
4184250,1666,0,1,0,0,0,54,0.002277904328018223
4215750,8236,0,2,0,0,0,40,0.004555808656036446
4215750,18227,0,1,0,0,0,58,0.002277904328018223
4215750,27707,0,1,0,0,0,12,0.002277904328018223
4215750,23541,0,1,0,0,0,3,0.002277904328018223
4215750,2022,0,1,0,0,0,22,0.002277904328018223
4215750,3123,0,1,0,0,0,8,0.002277904328018223
4215750,20334,0,1,0,0,0,25,0.002277904328018223
4215750,21067,0,1,0,0,0,50,0.002277904328018223
4215750,23338,0,3,0,0,0,25,0.00683371298405467
4215750,18353,0,1,0,0,0,46,0.002277904328018223
4215750,599,0,1,0,0,0,19,0.002277904328018223
4215750,3717,0,1,0,0,0,4,0.002277904328018223
4215750,28164,0,1,0,0,0,48,0.002277904328018223
4215750,21533,0,1,0,0,0,23,0.002277904328018223
4215750,9236,0,2,0,0,0,19,0.004555808656036446
4215750,9822,0,1,0,0,0,24,0.002277904328018223
4215750,16952,0,1,0,0,0,50,0.002277904328018223
4215750,4370,0,2,0,0,0,10,0.004555808656036446
4215750,11793,0,3,0,0,0,22,0.00683371298405467
4215750,2198,0,1,0,0,0,28,0.002277904328018223
